;business_id;cool;date;funny;review_id;stars;text;useful;user_id
241999;UA-ZNEIX8t_c8Kk5XFd4UA;0;2017-07-13;0;Anow8uaW4Ib_ilnvQSUVhg;5;I shopped around until I found this place. Wow! What a great experience! Eric is friendly, fair and honest--conducting business with integrity--such a rarity these days! If you are looking to sell your gold, diamonds, platinum, etc. look no further and make an apointment with Eric. You will be so glad you did!;2;SZO2ikhvhuFeXtP5NKbxJQ
1777870;XnHOjoywBHtn7rOv7l0zAA;0;2014-01-27;0;-4AFkSPXZZmXB6Xurx3fyA;4;"Hot Yoga 90 is the reason I first went to this studio -- Gez, the Saturday and Monday morning instructor, is the reason I kept coming back.

(And this is coming from someone who doesn't like to book weekend classes)

Gez is very knowledgeable.  I like that she gives well-guided instruction through the poses with multiple options for different levels of difficulty.  She's also provides a great workout without excessively long holds and is patient with meditations, without rushing. But what I like the most is that she's really motivating and leads by example.

I wish she would teach more.

I also like the aromatherapy at the end of the class (a cotton pad with essential oil is placed on your chest during savasana) and Saturday morning's live music during class.  

The reason I gave Namaste four stars is because of the Monday morning Zumba class next door which can be distracting but if you put your mat to the front of the room, it's a little quieter.

Other things to note...
- Check in is in the left door, Hot Yoga 90 is next door on the right
- Check-in process can be a bit slow so give yourself some time ahead of class to sign-up/pay/etc
- The class is done in two rows facing each other so there's no hiding at the back
- I don't think you'll be able to book your classes online until you have signed up over the counter and don't be put off if your voice mail isn't returned.

I'm glad I found this class.";2;EltVpc1lAtznA--GlndCAA
4325031;Rb2s2-2kIvbPXnPEuM_OBg;2;2012-05-27;0;bw-fhfzopDyaxFXogCJvYg;4;If your a foodie then pass on this place, if you like incredible bar tenders who give you free drinks which are stiff then come and enjoy the show. The biggest question is, even without a coupon would I come back, the answer is hell yes. When there to have 6 drinks between me and my girl, but wound up staying 3 hours and eating diner. I would review the food because it's just ok, but the bar scene is fantastic, really it is.;0;XHhgObthANrO4EsktKQcpw
1993292;OhJk1dEcC6DY47gqFDsOwg;3;2012-07-18;2;9_pUHN7BynmrC5aA15gKKw;5;"Came here on a Saturday night for a friend's birthday to see the Barbra Seville drag show. SO. MUCH. FUN. I had the time of my life getting sh*tfaced, shoving dollar bills down shirts, and singing along to all my favorite guilty pleasure pop songs. I even brought my boyfriend along and the queens provided some great comedic commentary on that. I will definitely be back. Again and again.

Cheap drinks & cheap cover ($3). Bring singles or you'll be sorry.";3;7BdDh9NBmC-Vdt-WKeXxdw
2185790;f4x1YBxkLrZg652xt2KR5g;0;2014-06-14;0;Bkh40KZH3nOxYa9JL4aEvg;5;First timer in Vegas and everyone raved about this place. Amazing food, friendly staff. Our waiter Toby was phenomenal!!! I'd recommend this place to everyone and I will definitely be back.;0;4cACR2K-W7kilzZgxXukvg
3789188;r-Vzn1yEA1IWjkvTdvUXDQ;1;2016-02-04;0;BQIWP06oJv6SDnj-FxWjoQ;2;Decent place. This location is closing soon so they donot have some stuff as they are running low. So I will suggest to go any other location. The place is nice but I was never a big interested in the theme oh elephant castle or the food. Although they have OK burgers. I got the pulled pork sandwich which was decent. I come here as it is close to work and can fit many people at once specially at the second floor buy I won't come here for small groups and many other places which are better.;1;3Pskc5TXD6WusQZJ3i21Xw
4854326;LhBP1BxWBM3aLLRR4zgQlw;0;2013-05-09;0;XU4HAUU0R2dlYVuxdajP0A;5;"You can definitely tell by other Oregano's reviews I am a huge fan of their food!!! 

But tonight's experience was simply AMAZING!!! the food was awesome, but the service was TOP NOTCH!!

One of the people in our party has a dairy allergy, I know I know we went to an Italian restaurant cheese cheese cheese, but our waitress Gina knew the answer to our allergy questions, everything from the bread to the sauces, she even pointed our an item we had ordered that had dairy mixed into it and got us a different dressing!!!!

Gina you made this one of the most enjoyable outings I've had in a long time.";0;vJHwQwElfl7HpbYpxDHITA
4324586;0uppzlwoKLiX5f-3Qrm4sQ;0;2012-07-09;0;9Wq066ptm4Wo_07-OvzotQ;5;I am absolutely impressed with the service and quality of work at this place. They the issues with my car that two other shops were not able to fix. And they even spoke to my husband on the phone who was not able to be there himself, pretty 5-star if you ask me. I can go on and on about my experience at Ted Wiens but the bottom line is that this place is our new go-to auto shop, PERIOD!;0;J682EJXrqip_QFcB4Vf9Aw
493928;i4y0CrKYLh_Qiv6JGyABJw;0;2013-11-12;0;GM0UCdL9v2vYhMCxEf_Qmw;5;Excellent, caring staff. I have 3 dogs, one with a heart condition. Thanks to ALAC the problem was discovered during a routine check up & is currently being treated. Anytime we need help they're always able to fit us in for an appointment. Even if it's just a question, we get a prompt phone call back from an actual doctor. As for cost, they've always explained the different options we have & what the costs will be. Never making us feel bad for whatever choice we make. Would highly recommend this facility.;2;Tr7deHELvTV2QWpvCz_xlQ
2577049;ZRHSidI7IIeXhTHMc9L_gw;0;2016-08-31;0;qqmBlvdNztdkxMkvG5sSSA;3;Food was okay, nothing spectacular, wish they were more friendly as the girl taking the order was rushing both myself and girlfriend. Place was clean and looked good just tye friendliness part that got me and rubbed us the wrong way;0;5CMw6w1fTEWw3kGI5TqiuA
5331261;fHzw48oryXqdKSBqX9QnRQ;1;2013-05-03;0;xnPmNzkWoqfNSBYHVGIiWA;5;I shop here 4-5 times a week, good selection of health foods and the staff are very friendly, highly recommend!;1;V3qIsPciwz57Vm3WlQlmPA
2981494;ppwYJPfE0tpSJA9X8l54cQ;1;2015-01-29;0;goHYGkq_YDV0yh9AlJPt7A;5;Always pleasant visits. Always great food. Great alone or a group. They have gumball machines for the kids and 3 televisions for all your sport watching fans. They have great service, no long waits, you can call ahead with your order or order upon arrival.;1;ZM-S5lkwz0ERHlh6qPf-TQ
4552046;qgHx71_UAWHRySTPMaAJqw;0;2018-01-20;0;Vms8QS0PgIh0UFi6zDUTWA;4;"The food is surprisingly good. I've been here a few times already, mostly because it's a HIDDEN GEM amongst what is an otherwise bad neighborhood (27th and Camelback).  It's right off the 17 in the gated and guarded community of the GCU campus.
 Their Happy hour is (4-6 M-F) is a great deal, and the wings are fantastic (baked, not fried).
 The one complaint is that the happy hour deals are only at the bar, and not once did my waiter/bartender check back to get me a second drink before the hour (deal) was up - (4 of the 5 times that I've been there).";0;gAW19vQO0U8g7Vt6YK7rbw
2452697;IWKtGvVg4hqc9rWHjW8KoA;0;2013-07-08;0;akxoWxp9bD3YaSh2O2V84w;4;"Sunday Funday... We decided not to go to EBC and hit up the M Resort. This is my first time here, with Hunnie Bunnie in tow. That being said we stayed in the main pool area, not Day Dream... Lots of lounge chairs, including some IN the water, and a FEW umbrellas for shade. They could definitely step up their game on the shade situation, but we had an umbrella so no REAL complaint here. They also have daybeds and cabana rentals available - I'm not sure how much those cost but they looked nice. 
We enjoyed our day at the pool, the water was refreshing and the sangria was GOOD!! Cocktail servers seemed hard to come by, especially the one for our section since we asked TWO other cocktail servers if we could order some stuff - the first one said she would get our server and nobody ever came by. The second server we waved down said she wasnt our server either, but she would take our order and pass it on. NO server EVER came back and the bartender was the one who delivered our goods. 
Either way it was a great day and I will definitely be back to this pool and also hopefully check out Day Dream Pool.";0;Rdt-JiAN7Qlw3dJ7UVdNtw
1237471;SMPbvZLSMMb7KU76YNYMGg;0;2018-06-19;0;fkOPXt9FEr3a7g2x0sXoLA;2;"AWKWARD would be the best way to describe our stay. Let me start by saying the hotel appeared clean and the room was nice but just about everything else that possibly could have gone wrong did.

Upon check in we were told that the systems were down and given our key any way. We arrived at our room and noticed the bar/snacks weren't fully restocked but other than that the room appeared clean so we thought nothing of it and got ready for our night.

This is where it gets weird: we come back to our hotel around 4AM to find out that we've been locked out of our room because our key card no longer works! This was our first night! So we went down to the front desk only to find out that they apparently never checked us in and were under the impression that some one else was in our room and she asked if we had been inside the room yet and when we replied ""yes and our stuff is already in there too"" at that point she called her manager (she seemed just as concerned as we were to be honest). After some confusion and about 10 mins of panic, we were able to get a new room key and finally make it to our room. The lady at the front desk had absolutely no clue what went wrong and was under the impression that some one else was staying in our room. I can't even express how unprofessional that was, not that I'm blaming her she did do her best and was very polite. She gave us a complimentary late check out but that didn't really give us back our sleep lost that morning.

So fast forward about 3-4 hours: we get woken up at around 9 AM by some one trying to take our room service table back when we hadn't even called them to pick it up. We were asleep and an employee legit walked in to the room with out our consent. My friend had to get up and tell them that we will call them when we want it removed LIKE THE SIGN SAYS TO DO.

We spent the rest of our stay hanging out at our friends hotels (Cesar's, Venetian) and had a great time. Too bad our own hotel was so STRANGE or we would have actually spent money there but we literally went to every casino near by except ours because we didn't trust all their system failures.

***We also had Father's Day breakfast at the aria cafe which was honestly the only reason my stay didn't absolutely suck and I will absolutely write a separate review for them in the near future. It was great!! Clean, bright, pretty, great food, fantastic server, awesome drinks. Literally the only reason aria gets 2 stars instead of one. 

And then our last morning we get woken up by a family sitting in the hallway. I opened the door to ask them to keep it down and that's when I found out they were in the same situation as us the other night, locked out of their room due to a system malfunction. Really Aria? ALL WEEKEND?? Might wanna consider changing OS, Dell is clearly screwing you up left and right lol. 

So upon leaving we stopped by guest services to address our complaints and inform them that several other things went wrong after being locked out. I asked for a manager and the attendant passed me her phone and says ""listen to this, our system is down"" ......there was no dial tone. Meaning their system had been down the whole time we were there. 4 days. It even appeared that the staff was fed up with the hotels mishaps at this point. They were all very honest and courteous which I did truly appreciate, but I don't think I'll be doing business with Aria or any MGM hotel in the future, seeing our friend also had a horrible experience at the bellagio (which is supposed to be MGM's more high-end hotel/casino. NOPE). I'm truly disappointed because I had a ton of Mlife points. But I guess WE will have no choice but to bring our business else where next time. I told my friend to stop spending money at mgm and we spent our last day at the Venetian and had a blast. The MGM group really needs to be more on point or they will lose a ton of business, I witnessed MANY guests being inconvenienced this weekend. I know for a fact it wasn't just us. 

To avoid wasting further time I grabbed the assistant front desk managers business card and will attempt to follow up with them and will UPDATE MY REVIEW with their response. 

If any of the staff are reading, you were all very nice and I'm sorry you have to put up with such nonsense, please consider leaving Aria for a more respectable resort that doesn't force you to bullshit people all the time.";2;bB57eksdXQDrQY16rRHGRQ
